Name (Profile),Created date,Post type,Message,Posts,Likes,Reactions,Post shares,Comments,Mention data,Total engagement,Mention business
Skooldio,2023-04-13,added_photos,"แจกแนวทางอัปสกิล Cyber Security 
แบบ Step by Step จากเริ่มต้นจนเป็นมือโปรค่าตัวสูง!!
.
ปฏิเสธไม่ได้แล้วว่า ปี 2023 เป็นปีแห่งการเติบโตอย่างก้าวกระโดด ด้าน Cyber Security เนื่องจากปัจจุบันข้อมูลมากมายที่เป็นประโยชน์ต่อธุรกิจได้อยู่บน Digital เกือบทั้งหมดในปัจจุบัน ซึ่งเป็นโอกาสที่ผู้ไม่หวังดี หรือ Hacker เข้ามาเจาะระบบเพื่อขโมยข้อมูล หรือ โจมตีระบบให้ก่อเกิดความเสียหายข้อมูล หรือ ธุรกิจมหาศาล จนเกิดเทคโนโลยี Cyber Security มากมาย และตลาดยังต้องการบุคลากรที่มีความสามารถจำนวนมากเช่นกันในปี 2023 นี้
.
เรามาดูกันว่าจะมีทักษะอะไรน่าสนใจบ้างในสายงาน Cybersecurity เผื่อเป็นข้อมูลดี ๆ ให้คนที่สนใจอยากอัปสกิลด้านนี้เพื่อก้าวสู่สายงานที่องค์กร Tech ทั่วโลกกำลังต้องการในตอนนี้ ใครเริ่มต้นก่อน ก็ไปได้ไวกว่าแน่นอน
.
1 ) ทักษะด้าน IT เบื้องต้น
สำหรับผู้เริ่มต้นจาก 0 แนะนำให้เริ่มศึกษาความรู้พื้นฐานด้าน Computer ที่สำคัญต่าง ๆ ไม่ว่าจะเป็น  Hardware, Software, Operation system และความรู้พื้นฐาน Network เป็นต้น ซึ่งเป็นความรู้พื้นฐานที่สำคัญในการเริ่มต้นศึกษาต่อยอดด้าน Cybersecurity อย่างน้อย ๆ ควรรู้จัก keyword ต่าง ๆ ของอุปกรณ์ Computer ให้แม่นยำก่อน ถึงเวลาต่อยอด
.
2 ) Operation System (OS) & Networking
จากข้อที่ 1) ความรู้สำคัญของสาย Cyber Security คือเรื่องของ Operation system หรือ ระบบปฏิบัติการ ไม่ว่าจะเป็นเรื่องการ Setup หรือ Configuration, การแก้ปัญหาเบื้องต้น และคำสั่ง Command ที่ใช้งานของ OS นั้น ๆ ไม่ว่าจะเป็น Windows, MacOS โดยเฉพาะที่นิยมใช้กันที่สุดคือ Linux
.
รวมถึงทักษะด้าน Networking ซึ่งมีความสัมพันธ์กับ OS ไม่มากก็น้อย แต่สำคัญมากที่สุดแน่นอนที่จะต้องแม่นยำเพื่อต่อยอดในทักษะทางด้าน Cyber Security ไม่ว่าจะเป็น ความเข้าใจเรื่อง Open Systems Interconnection (OSI) model,  พื้นฐาน LAN MAN WAN WLAN, ความเข้าใจเรื่อง IP Address และ Subnet รวมถึง Protocal ต่าง ๆ ที่ใช้ เป็นต้น
.
3 ) Risk Management
ทักษะสำคัญที่จะช่วยให้สามารถวิเคราะห์ และจัดการบริหารความเสี่ยงต่าง ๆ เพื่อสามารถรู้ว่าอะไรคือความเสี่ยงที่เกิดขึ้นในองค์กร และสามารถจัดการความเสี่ยงได้ รวมถึงสามารถจัดลำดับชั้นของข้อมูลเพื่อสามารถแยกระดับการจัดการความเสี่ยงของข้อมูลที่แตกต่างกัน
.
4 ) Security Operation
การลงมือปฏิบัติการทาง Security ได้แก่ทักษะความเข้าใจในการใช้เครื่องมือการตรวจจับความผิดปกติของระบบ, ขั้นตอนการ Monitoring ระบบ, การป้องกันในเชิงรุกด้วยเทคนิคการทำ Threat Hunting รวมถึงการพิสูจน์หลักฐานทาง Digital (Forensics) เป็นต้น รวมถึงเทคนิคต่าง ๆ ในการหยิบมาใช้เพิ่มประสิทธิภาพความปลอดภัย ไม่ว่าจะเป็น Authentication Method, การเข้ารหัสข้อมูล (Cryptography) จนไปถึงการทำความเข้าใจ Users ที่ใช้ระบบ
.
5 ) ประเภทของการโจมตีทาง Cyber รูปแบบต่าง ๆ
การป้องกันที่ดีที่สุดคือการทำความเข้าใจการโจมตีให้มากที่สุด ดังนั้นการทำ Cyber Security จึงควรศึกษารูปแบบประเภทของ Cyber Attack หลากหลายรูปแบบเพื่อสามารถหาวิธีป้องกันและแก้ไขเมื่อเกิดการโจมตีได้ในระยะเวลาไม่นานเพื่อให้เกิดความเสียหายต่อระบบน้อยที่สุด อย่างไรก็ตามเทคโนโลยีของฝั่ง Hacker ก็เติบโตแบบก้าวกระโดดด้วยเช่นกัน ทำให้เหล่า Cyber security Team ต้องอัปเดตความรู้ และคาดคะแนนความเป็นไปได้ที่จะเกิดขึ้นให้มากที่สุด
.
6 ) Security Assessment
เป็นการทำการทดสอบเบื้องต้นเพื่อหาช่องโหว่ของระบบ ซึ่งเป็นขั้นตอนที่ท้าทาย และ Sexy ขั้นตอนหนึ่งของทักษะ Cyber Security โดยเน้นในเรื่องทางเทคนิคการทำทดสอบระบบด้าน Security ว่าระบบมีความปลอดภัยในระดับที่ควรจะเป็นหรือไม่ โดยขั้นตอนนี้จะแบ่งวิธีการออกหลากหลายวิธี ไม่ว่าจะเป็นการทำ VA scan, การทำ Pentest, Source code review, คอนเซปต์ Zero Trust รวมถึง Cyber Kill Chain Framework เป็นต้น
.
7 ) Cloud
เทคโนโลยี Cloud เป็นเทคโนโลยีที่ใช้กันอย่างแพร่หลายในระดับองค์กร ซึ่งเรื่อง Security ใน Cloud ถือเป็นอีกเรื่องหนึ่งที่สำคัญเพื่อดูแลและรักษาระบบ Cloud ให้ปลอดภัยจากการโจมตีของ Hacker ผู้ศึกษาควรทำความรู้จัก Environment ของ Cloud รูปแบบต่าง ๆ ไม่ว่าจะเป็น AWS, Azure เป็นต้น รวมถึงเทคนิคการทำ IaC, Serverless หรือ CDN ซึ่งเป็นหัวข้อที่สำคัญ ที่มีเรื่อง Sercurity แทรกอยู่ตลอด
.
8 ) Programming Skills
ภาษาโปรแกรมมากมายที่เริ่มเข้ามามีส่วนด้าน Security ซึ่งสามารถเลือกศึกษาได้ตามความต้องการของตลาด หรือ ความสนใจของผู้ศึกษา ไม่ว่าจะเป็นภาษา Python, Go, Javascript, C++, Bash, Powershell และภาษาอื่น ๆ อีกมากมาย
.
9 ) DevSevOps
แนวคิด DevSecOps (Developer Security และ Operation) เกิดขึ้นได้จริงอย่างประสิทธิภาพที่จะ ,มีส่วนช่วยพัฒนา software ให้มีความ Security ในรูปแบบ Automation เพื่อเพิ่มประสิทธิภาพการทำงานและปลอดภัยยิ่งกว่าเดิม ทักษะ DevSecOps ซึ่งถือว่าเป็นอีกหนึ่งทักษะที่กำลังเป็น Trends ที่กำลังมาแรงในปี 2023 เช่นเดียวกัน 
.
(สนใจอัปสกิล DevSecOps สามารถเรียนรู้กับคอร์สออนไลน์ของ Skooldio ที่นี่เลย 👉 https://to.skooldio.com/cBcuCqmNXyb หรือ สนใจเรียนรู้ในรูปแบบเวิร์กชอป Onsite กับผู้สอนแบบสด ๆ อ่านรายละเอียดได้ที่นี่ 👉https://www.facebook.com/skooldio/posts/pfbid02YUFZqR3Do6C4BLB3KVKBjZjbqDwuRoj515VmT6JGFwyoc25rFDGfdeL9WT5jrJsNl )
.
จริง ๆ แล้วยังมีหัวข้อน่าสนใจอีกมากมาย เพื่อน ๆ สามารถเข้าไปติดตามได้ในเว็บไซต์รวมหัวข้อทักษะด้าน Cyber Security ได้ที่นี่เลย 👉 https://roadmap.sh/cyber-security
.
=====================================
.
แต่ถ้าใครที่กำลังมองหาคอร์สออนไลน์ Cyber Security ที่เป็นภาษาไทย สอนโดย ผู้เชี่ยวชาญมืออาชีพด้าน Cyber Security เจาะลึกทุกประเดนกับการทำงานจริงในองค์กร ที่จะพาคุณเรียนรู้ Career ของการทำ Cyber Security สามารถลงทะเบียนแสดงความสนใจ เพื่อรับสิทธิพิเศษในวันเปิดตัวคอร์สเร็ว ๆ นี้ ได้ที่นี่ 👉 https://forms.gle/1RTLjJ24MjytdTXr5
.
#Skooldio #UpskillwithSkooldio #Cybersecurity",1,38,38,160,1,TRUE,237,TRUE
Skooldio,2023-04-13,added_photos,"ในเกมธุรกิจยุคนี้ที่ Product แทบไม่แตกต่าง ถ้าแบรนด์ไหนมี “บริการที่ดีกว่า” ลูกค้าก็พร้อมเลือก และบอกต่ออย่างเต็มใจ
.
และนี่คือเหตุผลที่หลายองค์กรชั้นนำในเมืองไทย รีบมาพัฒนาทักษะ Service Design กับ Skooldio เพราะไม่ใช่แค่เนื้อหาเข้มข้นจากผู้เชี่ยวชาญตัวจริงในวงการ แต่เรายังการันตีว่าคอร์สนี้เรียนสนุก และนำไปปรับใช้กับธุรกิจได้ทันที!
.
และต่อไปนี้คือเหตุผล ที่คอร์ส Service Design ของเรา จะช่วยยกระดับให้ธุรกิจคุณอย่างเห็นผล
.
💖 เรียนรู้วิธีสร้าง Service Design อย่างเจาะลึก เพื่อตอบโจทย์ลูกค้ายุคนี้ให้ได้ผลจริง! ใน Onsite Workshop คอร์ส Service Design in The Digital Age รุ่นที่ 12
.
Workshop 1 วันเต็มที่คุณจะได้เรียนรู้และฝึกฝนกระบวนการออกแบบบริการ ผ่านเครื่องมือต่างๆ ทั้ง Persona, User Journey Mapping, Service Blueprint เพื่อให้ลูกค้าและทีมงานหลังบ้านของคุณ ได้รับ Experience ที่ดีที่สุด 
.
🔥 Early Bird ส่วนลด 2,000 บาท! 🔥 เพียงกรอกโค้ด SD12 เพียง 10 ที่แรกเท่านั้น (เฉพาะในนามบุคคลธรรมดา) ดูรายละเอียดเพิ่มเติมที่ https://to.skooldio.com/yfQdJ5iQUyb
.
🤵 สอนโดย Service Design Consultant มืออาชีพ ระดับตัวจริงในวงการ
■  คุณเบิร์ด จักรพันธุ์ หิรัญย์วงษ์วีระ 
.
🕘 วันพุธที่ 24 พฤษภาคม 2566 | เวลา 09.30 - 17.00 น.
📍 Skooldio Office - MBK Tower ชั้น 20
.
📞สามารถติดต่อสำรองที่นั่ง หรือสอบถามข้อมูลเพิ่มเติม
- คุณเปา โทร: 098-278-8549 / Email: kittawat.s@skooldio.com
- คุณการ์ตูน โทร: 097-925-1663 / Email: kullacha.p@skooldio.com
.
#ServiceDesign #UpskillWithSkooldio",1,6,6,6,0,TRUE,18,TRUE
Skooldio,2023-04-13,added_photos,"⏳ เข้าสู่โค้งสุดท้ายของการรับสมัคร!
กลับมาอีกครั้งกับค่ายฟรีที่มีแค่ปีละครั้ง โอกาสสำคัญในการเตรียมความพร้อมสู่สายงานดิจิทัล “Young Webmaster Camp 19 Powered by Jitta” 🙌🏼
.
🤔 YWC คือ?
ค่ายคนทำเว็บและสื่อออนไลน์ในรูปแบบ Hackathon สุดมันส์ที่จะพาน้อง ๆ นิสิตนักศึกษาอายุ 18 – 24 ปีจากทั่วประเทศมาระดมสมองและร่วมเวิร์กชอปทำเว็บแบบเข้มข้น พร้อมรับคำปรึกษาจากกูรูตัวจริงเสียงจริงในวงการเว็บและดิจิทัลกันแบบฟรี ๆ ไม่มีค่าใช้จ่าย!
.
มาค่ายได้อะไร?
✅ เรียนรู้กับพี่ ๆ กูรูผู้เชี่ยวชาญในแต่ละสายงาน
✅ ลงมือทำโปรเจกต์จริง เก็บเป็นผลงานได้
✅ พบเจอคนใหม่ ๆ ทดลองทำงานกับคนต่างสาขา
✅ มีโอกาสลุ้นเงินรางวัลจากการแข่งขันทำเว็บ
✅ จบค่ายได้ใบ Certificate ทุกคน
.
ค่ายนี้ไม่ได้มีแค่เขียนโค้ดนะ! มีให้เลือก 4 สาขาตามความถนัด 🫡
✏️ Web Content สรรค์สร้างสื่อและคอนเทนต์
📊 Web Marketing วางกลยุทธ์สู่ธุรกิจที่ยั่งยืน
💻 Web Programming เขียนโค้ดสร้างเว็บไซต์สุดล้ำ
🎨 Web Design ออกแบบประสบการณ์ที่ตรงใจ
.
ปักข้อมูลสำคัญไว้เลย 📌
🗓️ วันค่าย 14 – 17 กรกฎาคม 2566
🏖️ จัดค่ายที่ SCB Training Center หาดตะวันรอน จ.ชลบุรี
.
⚡️ พร้อมจะอัพสกิลดิจิทัลไปอีกขั้นหรือยัง?
สมัครเลย https://ywc19.ywc.in.th/ ถึง 17 เมษายนนี้เท่านั้น!
.
#YWC19 #Jitta #YWCth #hackathon",1,3,3,,0,TRUE,6,TRUE
Skooldio,2023-04-13,added_video,"🔫 💦 แฮปปี้สงกรานต์ ได้หยุดชาร์จแบตยาว ๆ กันแล้ววว 🏖🔋
.
ขอให้แฟนเพจทุกคนได้พักผ่อน และใช้เวลากับคนที่คุณรักอย่างเต็มที่ - เดินทางปลอดภัยตลอดเทศกาล 🚙 ส่วนใครเป็น #ทีมอยู่บ้าน อย่าลืมติดตาม Skooldio ทุกช่องทาง เราจะสาดความรู้ดี ๆ ที่จะช่วยอัปสกิลให้คุณทำงานเก่งขึ้นแบบไม่มีวันหยุด
.
#UpskillWithSkooldio #SongkranFestival",1,10,11,,1,FALSE,22,FALSE
Skooldio,2023-04-14,added_photos,"เคยมั้ย มี Data ท่วมท้น แต่ไม่รู้จะเล่าเรื่องยังไงดี⁉
.
มาดู 3 เทคนิคพรีเซนต์ Data ที่จะช่วยให้คุณ

👉 เล่า Insights จาก Data ให้คนฟังรู้เรื่อง
👉 ใช้ Data สื่อสาร ช่วยโน้มน้าวคนฟัง
👉 เปลี่ยน Data ให้มีชีวิต พิชิตใจคนฟัง
.
🔥 เล่าให้ปัง 🔥

📌 1. เข้าใจบริบทที่ทำให้เกิดข้อมูลชุดนี้ - ยากมากที่จะหาข้อมูลที่สมบูรณ์ 100% ดังนั้นคุณต้องใช้สัญชาติญาณของคุณสร้างมุมมอง เติมเต็มส่วนที่ข้อมูลไม่สมบูรณ์ ให้มีบริบท เพื่อชดเชยความสมบูรณ์ที่ขาดหายไปให้ได้

📌 2. วางโครงสร้างเรื่อง สื่อสารอย่างเป็นลำดับ - ยึดคนฟังเป็นศูนย์กลาง เริ่มจากเกริ่นเข้าเรื่อง => ค่อยๆ ใส่ข้อมูลเข้าไปเพิ่ม => เลือกสื่อสาร Key Message ที่เป็น Climax ของเรื่อง => สรุปปิดท้าย

📌 3. เข้าใจคนที่ต้องการใช้ข้อมูล ให้เกิดการเปลี่ยนแปลง - พยายามทำความเข้าใจคนที่ใช้ข้อมูลนั้นๆ หรือคนที่สามารถขับเคลื่อนข้อมูลให้เปลี่ยนไปได้ และคิดวิธีการสื่อสารเพื่อเล่าเรื่องโน้มน้าวให้เกิดการเปลี่ยนแปลง
.
🔥 ใช้กราฟแค่นี้ก็เอาอยู่ 🔥

📌 1. Bar Chart - ไม่ว่ากราฟแท่งจะเป็นแนวตั้งหรือแนวนอน กราฟพื้นฐานแบบนี้แหละก็เอาอยู่ โดยเฉพาะถ้าอยากเรียง Categorical Data ที่ไม่มีลำดับให้เห็นจากมากไปน้อย ใช้แนวนอนไปเลย

📌 2. Line Chart - ถ้าข้อมูลคุณเป็นลำดับต่อๆ กัน ลองลากเส้นเชื่อมโยงระหว่างข้อมูลแต่ละจุด แต่ต้องระวังว่าถ้าข้อมูลถูก Aggregate มา เช่น ยอดขายรายเดือน ใส่สัญลักษณ์ที่จุดข้อมูลเพื่อป้องกันความเข้าใจผิดด้วย

📌 3. Pie Chart - ใช้สื่อสารว่าข้อมูลแต่ละส่วนคิดเป็นกี่เปอร์เซ็นต์ของทั้งหมด และอย่าให้จำนวนชิ้นของ Pie เกิน 5 ชิ้น เพราะจะทำให้ดูยาก เปรียบเทียบยาก
.
ถ้าคุณเป็นเป็นมนุษย์ Data ที่เจอปัญหาจะนำเสนอผลงาน จนทำให้แม้ทำข้อมูลมาอย่างละเอียดแต่โน้มน้าวให้หัวหน้าตัดสินใจไม่ได้? กลับมาอีกครั้งกับครั้งสุดท้ายของปีนี้ใน Effective Data Storytelling รุ่นที่ 3
.
👉 สมัครเลย !! >> https://to.skooldio.com/HsC7ixuqZyb
🔥🔥 #พิเศษ 10 คนแรก ลดทันที ฿2,000 เมื่อใส่โค้ด EDS3 (ในนามบุคคลเท่านั้น)
#หรือ สมัคร 2 ท่านขึ้นไป ลดทันทีท่านละ 1,000 บาท เมื่อใส่โค้ด EDS3_PACK2 (สมัครในนามองค์กร และบุคคลทั่วไป) 
.
🤩  สิ่งที่จะได้จากเวิร์กชอปของเรา
✅ เข้าใจปัญหาของการสื่อสารด้วยข้อมูล และองค์ประกอบที่สำคัญของการสื่อสารอย่างมีประสิทธิภาพ
✅ สามารถเลือกประเภทของกราฟเพื่อสื่อสารข้อมูลได้เหมาะสม และปรับแต่งรูปแบบเพื่อให้การสื่อสารมีประสิทธิภาพสูงสุด
✅ สามารถออกแบบการนำเสนอข้อมูลให้เป็นระบบ เข้าใจได้ง่าย และปรับให้เข้ากับรูปแบบการนำเสนอ หรือกลุ่มผู้ฟังได้อย่างเหมาะสม
✅  เรียนกับ Instructor ที่ #รู้จริง #ทำจริง #สอนจากประสบการณ์จริง สอนโดยผู้เชี่ยวชาญที่มีประสบการณ์ทำงานใน Silicon Valley ดร.ต้า-วิโรจน์ จิรพัฒนกุล ผู้ร่วมก่อตั้ง Skooldio และ อดีต Data Scientist ที่ Facebook Headquarter
.
ดูรายละเอียดหลักสูตร และสมัครเรียนได้ที่ 👉 https://to.skooldio.com/HsC7ixuqZyb (รับจำนวนจำกัด)
.
💻 Effective Data Storytelling รุ่นที่ 3 💻
📅 อังคารที่ 20 มิถุนายน 2566
🕘 เวลา 09.30 - 17.00 น.
🏫 Skooldio Space, 20 Fl. MBK Tower, BTS สนามกีฬาแห่งชาติ",1,54,54,68,1,TRUE,177,FALSE
Skooldio,2023-04-14,added_photos,"🌊🔫 มาอัปสกิลในวันหยุดยาวให้เก่งแซงคนอื่น ๆ กับ Skooldio กับโปรโมชันคอร์สแพ็กสุดคุ้มลด On Top ให้อีก 10% เพียงกรอกโค้ด ""SONGKRAN23"" 
.
แพ็กเกจคอร์ส สาย Data 📊
https://to.skooldio.com/songkran-data
.
แพ็กเกจคอร์ส สาย Tech & Programming 💻
https://to.skooldio.com/songkran-tech
.
แพ็กเกจคอร์ส สาย Design 🎨
https://to.skooldio.com/songkran-design
.
แพ็กเกจคอร์ส สาย Business 💼
https://to.skooldio.com/songkran-business
.
#Skooldio #UpskillWithSkooldio #SongkranFestival",1,5,5,3,0,TRUE,13,TRUE
Skooldio,2023-04-14,mobile_status_update,"4 ปัจจัย ที่ทำให้องค์กร 70% 
ทำ Digital Transformation 
ไม่สำเร็จ
(อ่านต่อในคอมเมนต์)",1,708,712,307,15,FALSE,1742,FALSE
Skooldio,2023-04-15,added_photos,"📊 การนำเสนอที่ดีต้องมี Data ประกอบแต่ถ้ามี Dataให้ดูอย่างเดียว ก็ยังไม่ใช่ การนำเสนอที่ดี!
.
เมื่อการนำเสนอข้อมูลที่ดี ไม่ใช่แค่การเอาตัวเลขมาใส่ หรือหยิบกราฟมาเติม เพราะนั่นเป็นเพียงแค่ส่วนหนึ่งของการนำเสนอเท่านั้น มาดู 7 เทคนิคที่จะช่วยให้คุณสื่อสาร และนำเสนอ Data ให้มีประสิทธืภาพมากกว่าเดิมกัน
.
1️⃣ คนฟังต้องเห็นกราฟ ตัวเลข คำอธิบาย ชัดเจน
จำไว้เสมอว่าคนฟังกำลังมองสไลด์ที่เรานำเสนออยู่ ดังนั้นควรทำกราฟ ตัวเลข หรือคำอธิบายให้ชัดเจน มองเห็นง่ายสำหรับผู้ฟัง
.
2️⃣ เน้นย้ำ และเล่าเหตุผล ว่าทำไม Data ถึงสำคัญ
ช่วยให้คนเข้าใจมากขึ้นว่า Data นี้สำคัญอย่างไร ชี้ให้เห็นประโยชน์ โอกาส หรือปัญหาอะไรได้บ้าง เพื่อให้สามารถนำ Insights ไปใช้ประโยชน์ต่อได้
.
3️⃣ สื่อสารประเด็นหลัก แค่อันเดียวจาก 1 กราฟ
ถามตัวเองหลังทำกราฟว่า “สิ่งสำคัญที่สุดที่เราอยากสื่อสารจากกราฟนี้คืออะไร?” เพราะการนำเสนอโดยพยายามอธิบายทุกอย่างจากกราฟเดียว จะทำให้ผู้ฟังสับสนได้ง่าย เพราะไม่สามารถจับประเด็นหลักๆ จากกราฟนี้ได้เลย
.
4️⃣ ทำกราฟเน้นเรียบง่าย ชัดเจน ครบถ้วน
การที่จะทำให้กราฟเรียบง่าย ชัดเจน ครบถ้วน เราจำเป็นต้องรู้จัก ทิ้ง สิ่งที่ไม่จำเป็นออกจากกราฟให้น่ามองและสื่อสารง่ายขึ้น เพื่อให้ผู้ฟังเข้าใจง่ายและตามทันการนำเสนอ โดยไม่ต้องตีความเยอะ
.
5️⃣ แสดง Aha! Zones ในกราฟให้เห็น พร้อมพูด/เขียน
การนำเสนอและแสดงกราฟอย่างเดียวอาจไม่เพียงพอ หากมีประเด็นสำคัญที่ต้องการเน้นย้ำเป็นพิเศษ ควรชี้ให้เห็นจุดที่ต้องการสื่อสารจากกราฟ โดยแสดงเป็นข้อความ หรือ Bullet ให้ผู้ฟังสามารถอ่านได้ แบบไม่ต้องตีความเองจากกราฟ
.
6️⃣ เขียน Slide Title สรุปใจความหลักที่ได้จาก Data
ควรเขียน Slide Title ของกราฟที่เราเสนอ โดยเขียนให้ระบุเฉพาะเจาะจง เพื่อให้ผู้ฟังเข้าใจถึงวัตถุประสงค์ที่เราต้องการเสนอกราฟนี้
.
7️⃣ อย่ามองแค่ Data หันไปมองตาคนฟังด้วย
เรากำลังนำเสนอให้ผู้ฟัง ไม่ได้นำเสนอให้สไลด์ฟัง ดังนั้นการนำเสนอที่ดีควรหันไปสบตากับผู้ฟังด้วย เพื่อสังเกตท่าทางว่ามีข้อสงสัยในประเด็นที่เรากำลังนำเสนอหรือไม่ กำลังเริ่มเบื่อหรือเปล่า จะได้ปรับวิธีนำเสนอให้น่าสนใจมากขึ้น
.
อ่านรายละเอียดเพิ่มเติมได้ที่ 👉🏼 https://to.skooldio.com/rIPX86m30yb
======================
🚀 ถ้าคุณอยากทำงานกับข้อมูลให้เป็น เพื่อสามารถหา Insights และนำเสนอข้อมูลเหล่านั้น เพื่อมาต่อยอดธุรกิจ หรืองานที่ทำอยู่ได้เอง พบกับ Data Analytics Bootcamp รุ่นที่ 6 (DAB6) หลักสูตร 3 เดือนที่จะช่วยอัปสกิลพื้นฐานผ่านการลงมือทำจริง ให้เรียนจบพร้อมลงมือทำได้จริง มีโปรเจกต์จริง พร้อมใส่ Portfolio เพื่อเริ่มงานใหม่ในสาย Data
.
🔥 พิเศษ! ส่วนลด 10% พร้อมผ่อน 0% ได้นานสูงสุด 10 เดือน (ภายใน 17 เมษายนนี้เท่านั้น)
สมัครได้เลยที่ 👉🏼 https://to.skooldio.com/WZjrOml30yb
.
#DAB6 #DataAnalyticsBootcamp #Skooldio #DAB6bySkooldio",1,28,29,16,0,TRUE,73,TRUE
Skooldio,2023-04-15,mobile_status_update,"6 เทคนิคออกแบบ UX ให้ Users เข้าใจในเสี้ยววินาที!
(อ่านต่อในคอมเมนต์)",1,198,200,117,3,FALSE,518,FALSE
Skooldio,2023-04-16,added_photos,"2 วันสุดท้าย! โปรคอร์สแพ็กอัปสกิลแบบคนเงินเดือนสูง หลังสงกรานต์ คุณจะทำงานเก่งขึ้น! 🚀
.
ส่วนลด On Top 10% สำหรับคอร์สแพ็ก รวมลดไปกว่า 20%
ใส่โค้ด SONGKRAN23 (สำหรับคอร์สแพ็กเท่านั้น)
.
📅 ใช้โค้ดได้ตั้งแต่วันนี้ - 18 เม.ย. 66 เท่านั้น
(เฉพาะซื้อในนามบุคคลทั่วไป)
.
💪ซื้อเลย https://to.skooldio.com/songkran-pack-23
.
✅ สอนโดยผู้เชี่ยวชาญตัวจริงในทุกวงการทั้ง Data, Tech, Design, Soft Skill และ Business
✅ ไม่มีพื้นฐานหรือทำงานด้านนี้อยู่ ก็เรียนได้! เพราะคอร์สเรามีหลายรูปแบบตั้งแต่พื้นฐาน 🔜 จนถึงระดับ Advance และได้ฝึกทำโจทย์จริงอีกด้วย
✅ ทบทวนซ้ำได้จนกว่าจะเข้าใจ อยู่ที่ไหนก็เรียนได้ตลอด 24 ชม.
✅ หลังเรียนจบมี Certificate ให้คุณไปประดับโปรไฟล์
.
#Skooldio #UpskillWithSkooldio #SongkranFestival",1,4,5,1,0,TRUE,10,TRUE
Skooldio,2023-04-16,added_photos,"ไม่ว่าคุณจะทำงานด้าน HR, Sales & Marketing, Project Manager, Finance หรือ Operation ก็สามารถสร้างแอปฯ เหล่านี้มาจัดการงานเองได้ #ไม่ต้องเขียนโค้ด เพื่ออัพสกิลเป็นคนทำงานค่าตัวแพงด้วย AppSheet เครื่องมือสร้างแอปฯ จาก Google 👩‍💻
. 
✨ AppSheet คืออะไร? ✨
.
AppSheet เป็นเครื่องมือสำหรับสร้าง Mobile Application โดยที่ไม่ต้องเขียนโปรแกรม ซึ่งช่วยในการพัฒนากระบวนการทำงาน การเก็บข้อมูล ด้วยฟังก์ชันที่หลากหลาย โดยที่จะดึงจุดเด่นของ Spreadsheets มารวมกับการทำงานแบบ Mobile App 🚀
.
 App ที่สร้างด้วย AppSheet ทำอะไรได้บ้างนะ? 
.
🔹ฟังก์ชันของ Smartphone: ถ่ายรูป, แจ้งเตือน Notification, Location
🔹ฟังก์ชันเพิ่มเติม: ส่ง Email, สแกน Barcode, สร้างรายงาน, ทำ Dashboard แสดงข้อมูล
🔹สามารถใช้งานแบบ Offline ได้
🔹และสามารถเชื่อมต่อกับเครื่องมือต่างๆ ของ Google ได้อีกด้วย
.
ลงทะเบียนพร้อมเริ่มเรียนพื้นฐานการใช้ Appsheet ได้ทันทีเพื่อประหยัดเวลาทำงานของคุณให้มากขึ้น!
.
🧑‍🏫 สอนโดยคุณพีท - ชวรณ ธีระกุลชัย
- No Code Entrepreneur, Gravure Tech
- Independent Business Consultant
คลิ๊กเลย 👉 https://to.skooldio.com/qfK59hLkUyb
.
#NoCode #nocodelowcode #Appsheet #App",1,39,39,91,0,TRUE,169,TRUE
